Date,OPEN,HIGH,LOW,CLOSE,VOLUME,return,return_one_hot_encoded,volume_difference,volume_one_hot_encoded,url,header_x,release time_x,article content_x,formatted date_x,flair_sentiment_header_label,flair_sentiment_header_score,flair_sentiment_content_label,flair_sentiment_content_score,header_y,release time_y,article content_y,formatted date_y,neg_vader_header,neu_vader_header,pos_vader_header,compound_vader_header,neg_vader_articel_content,neu_vader_articel_content,pos_vader_articel_content,compound_vader_articel_content,header,release time,article content,formatteddate,polarity_textblob_sentiment_header,subjectivity_textblob_sentiment_header,polarity_textblob_sentiment_content,subjectivity_textblob_sentiment_content
2019-09-05 09:01:00,137.0,137.25,136.9,137.0,202237.0,0.0,0,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:02:00,136.95,137.15,136.85,136.95,19908.0,-0.05000000000001137,0,-182329.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:03:00,137.1,137.25,137.1,137.15,7791.0,0.20000000000001705,1,-12117.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:04:00,137.2,137.3,137.05,137.2,10446.0,0.09999999999999433,1,2655.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:05:00,137.25,137.35,137.25,137.35,19532.0,0.15000000000000568,1,9086.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:06:00,137.35,137.4,137.3,137.3,9963.0,0.05000000000001137,1,-9569.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:07:00,137.3,137.4,137.2,137.4,26364.0,0.05000000000001137,1,16401.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:08:00,137.35,137.45,137.25,137.4,17248.0,0.09999999999999433,1,-9116.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:09:00,137.45,137.65,137.4,137.4,38923.0,0.05000000000001137,1,21675.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:10:00,137.35,137.45,137.3,137.4,11328.0,-0.04999999999998295,0,-27595.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:11:00,137.4,137.45,137.3,137.3,8007.0,-0.04999999999998295,0,-3321.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:12:00,137.25,137.35,137.25,137.25,6082.0,-0.15000000000000568,0,-1925.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:13:00,137.3,137.35,137.2,137.2,4826.0,-0.05000000000001137,0,-1256.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:14:00,137.25,137.25,137.2,137.2,5338.0,-0.10000000000002274,0,512.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:15:00,137.15,137.15,137.0,137.0,5234.0,-0.25,0,-104.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:16:00,137.0,137.0,136.85,136.9,9771.0,-0.25,0,4537.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:17:00,136.95,137.0,136.9,136.95,8216.0,-0.05000000000001137,0,-1555.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:18:00,136.95,137.05,136.95,137.05,11078.0,0.10000000000002274,1,2862.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:19:00,136.95,136.95,136.8,136.8,11888.0,-0.14999999999997726,0,810.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:20:00,136.8,136.95,136.8,136.85,7278.0,-0.09999999999999433,0,-4610.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:21:00,136.85,136.9,136.75,136.75,7049.0,-0.05000000000001137,0,-229.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:22:00,136.75,136.75,136.5,136.5,12403.0,-0.3499999999999943,0,5354.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:23:00,136.5,136.65,136.45,136.65,14997.0,-0.09999999999999433,0,2594.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:24:00,136.6,136.7,136.6,136.7,5260.0,0.19999999999998866,1,-9737.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:25:00,136.7,136.8,136.65,136.8,8499.0,0.20000000000001705,1,3239.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:26:00,136.8,136.95,136.75,136.95,9668.0,0.25,1,1169.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:27:00,136.9,137.0,136.85,137.0,5320.0,0.19999999999998866,1,-4348.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:28:00,137.0,137.0,136.85,136.95,8472.0,0.04999999999998295,1,3152.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:29:00,136.9,136.9,136.8,136.85,9342.0,-0.15000000000000568,0,870.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:30:00,136.8,136.85,136.8,136.8,3869.0,-0.09999999999999433,0,-5473.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:31:00,136.8,136.8,136.5,136.5,20523.0,-0.30000000000001137,0,16654.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:32:00,136.5,136.6,136.2,136.3,16350.0,-0.5,0,-4173.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:33:00,136.3,136.3,136.15,136.3,22236.0,-0.19999999999998866,0,5886.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:34:00,136.25,136.25,136.0,136.05,10153.0,-0.25,0,-12083.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:35:00,136.1,136.1,135.9,135.9,38479.0,-0.3499999999999943,0,28326.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:36:00,136.0,136.3,135.95,136.25,13176.0,0.15000000000000568,1,-25303.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:37:00,136.25,136.3,136.2,136.3,3598.0,0.30000000000001137,1,-9578.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:38:00,136.25,136.3,136.25,136.25,4232.0,0.0,0,634.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:39:00,136.2,136.2,136.1,136.1,9992.0,-0.15000000000000568,0,5760.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:40:00,136.1,136.3,136.05,136.3,5791.0,0.10000000000002274,1,-4201.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:41:00,136.3,136.35,136.15,136.15,9198.0,0.05000000000001137,1,3407.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:42:00,136.1,136.2,136.1,136.1,6637.0,-0.20000000000001705,0,-2561.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:43:00,136.1,136.15,136.05,136.05,4626.0,-0.04999999999998295,0,-2011.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:44:00,136.15,136.35,136.15,136.35,4603.0,0.25,1,-23.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:45:00,136.35,136.4,136.35,136.4,7732.0,0.25,1,3129.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:46:00,136.45,136.5,136.35,136.35,11209.0,0.0,0,3477.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:47:00,136.4,136.55,136.3,136.55,11851.0,0.10000000000002274,1,642.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:48:00,136.5,136.6,136.5,136.6,5094.0,0.19999999999998866,1,-6757.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:49:00,136.55,136.55,136.35,136.4,20437.0,-0.09999999999999433,0,15343.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:50:00,136.45,136.55,136.35,136.55,3671.0,0.0,0,-16766.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:51:00,136.5,136.5,136.4,136.5,11691.0,0.05000000000001137,1,8020.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:52:00,136.55,136.7,136.5,136.7,8701.0,0.19999999999998866,1,-2990.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09-05 09:53:00,136.75,136.9,136.75,136.9,7365.0,0.3499999999999943,1,-1336.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
